Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Name,VIP_1.0
16.0,72.0,4.0,-0.01389244333636194,0.0,0.0,Earth,Lilly Hebernandry,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Terald Hebernandry,0.0
38.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Suhelik Dedinder,0.0
27.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Tope Dedinder,0.0
36.0,748.0,0.0,-0.015237684185931482,0.0,0.0,Mars,Phams Colte,0.0
21.0,1045.0,90.0,-0.014269634044588083,333.0,0.0,Mars,Possh Colte,0.0
1.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Andary Clean,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Terons Lendly,0.0
3.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Natald Ashipson,0.0
7.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Marace Ashipson,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Analdy Ashipson,0.0
32.0,632.0,0.0,-0.015479696721267332,2.0,0.0,Earth,Mara Ashipson,0.0
5.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Eila Ashipson,0.0
79.0,0.0,0.0,-0.0145192776058129,7.0,0.0,Earth,Tance Coley,0.0
19.0,0.0,0.0,-0.01472640545137061,0.0,57.0,Earth,Marice Mcgowaymond,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Willy Antoshipson,0.0
13.0,1.0,875.0,-0.015479696721267332,0.0,0.0,Earth,Weney Antoshipson,0.0
53.0,596.0,0.0,-0.013726741059915773,505.0,0.0,Mars,Errohs Terry,0.0
40.0,710.0,379.0,-0.015191898030597673,0.0,5.0,Mars,Cocowl Pure,0.0
32.0,1279.0,0.0,-0.015457893790155993,0.0,0.0,Mars,Sumpix Pure,0.0
31.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Jeanna Cookson,0.0
63.0,13.0,1415.0,-0.015479696721267332,170.0,21.0,Earth,Vanney Buckentry,0.0
18.0,0.0,0.0,-0.01542082880726672,0.0,0.0,Mars,Berta Barnolderg,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Stanya Pacerty,0.0
14.0,9.0,0.0,-0.013528334386802598,8.0,31.0,Earth,Almara Hallahaney,0.0
41.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Stelly Hurchrisong,0.0
40.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Benda Chroeders,0.0
58.0,0.0,0.0,-0.015429549979711254,755.0,0.0,Earth,Fery Prickmantes,0.0
22.0,0.0,65.0,-0.015238774332487048,5.0,304.0,Earth,Garion Gardsondez,0.0
13.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Roydo Kirks,0.0
16.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Diph Obnoftle,0.0
13.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Kabens Pronfraked,0.0
15.0,1344.0,0.0,-0.014367747234589104,0.0,1.0,Mars,Want Batte,0.0
42.0,466.0,0.0,-0.014844141279371835,0.0,0.0,Mars,Booss Tike,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Jihoton Panspic,0.0
19.0,0.0,1502.0,-0.015478606574711765,874.0,437.0,Europa,Dyonevi Panspic,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Nesch Panspic,0.0
29.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Hekab Bewarsecal,0.0
15.0,0.0,437.0,-0.015479696721267332,2.0,4679.0,Europa,Hassias Panspic,0.0
38.0,1.0,2352.0,-0.01373110164613804,66.0,2583.0,Europa,Dscheat Panspic,0.0
49.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Batomam Panspic,0.0
20.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Cings Hotty,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Krus Buko,0.0
19.0,1661.0,0.0,-0.015098145426818919,336.0,231.0,Mars,Tran Buko,0.0
46.0,17.0,43.0,-0.01476129014114875,40.0,0.0,Earth,Kene Walkerez,0.0
21.0,559.0,725.0,-0.015476426281600631,0.0,0.0,Mars,Bonutz Khaf,0.0
29.0,0.0,0.0,-0.015443721884933623,539.0,0.0,Earth,Lyny Penashley,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Joycey Hewson,0.0
44.0,14.0,0.0,-0.013498900429802292,2.0,171.0,Earth,Skunch Ponie,0.0
19.0,720.0,0.0,-0.015472065695378363,0.0,32.0,Earth,Raulia Cleang,0.0
29.0,60.0,480.0,-0.015474245988489496,0.0,276.0,Earth,Jessa Cleang,0.0
25.0,266.0,98.0,-0.014664267097703297,169.0,6.0,Mars,Healls Tie,0.0
41.0,0.0,885.0,-0.015479696721267332,0.0,0.0,Earth,Willy Mcfarleys,0.0
19.0,0.0,163.0,-0.013858648793139366,1.0,223.0,Earth,Lyny Tuckers,0.0
33.0,4.0,153.0,-0.014507285993701666,0.0,0.0,Mars,Sugark Min,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Frunk Min,0.0
44.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Aviton Undrude,0.0
21.0,0.0,0.0,-0.015479696721267332,787.0,1.0,Earth,Jodip Mclarseney,0.0
32.0,530.0,0.0,-0.014176971587364898,11.0,788.0,Mars,Wat Meake,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Oss Cotte,0.0
32.0,1705.0,0.0,-0.015288921074043126,434.0,172.0,Mars,Kokix Cotte,0.0
19.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Widin Kashe,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Ray Mity,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Annon Hultz,0.0
31.0,0.0,1029.0,-0.01412028396647542,0.0,52.0,Europa,Sinons Irived,0.0
22.0,3.0,2490.0,-0.015479696721267332,1197.0,144.0,Europa,Penton Switmorary,0.0
74.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Caia Switmorary,0.0
53.0,472.0,3.0,-0.015479696721267332,1935.0,2505.0,Europa,Batan Switmorary,0.0
40.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Hekarf Tabloory,0.0
23.0,0.0,4733.0,-0.015479696721267332,1412.0,4419.0,Europa,Grafik Tabloory,0.0
36.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Aston Tabloory,0.0
18.0,178.0,0.0,-0.015467705109156096,478.0,0.0,Earth,Prilly Meltoney,0.0
29.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Anchium Poustive,0.0
48.0,1.0,14.0,-0.015477516428156198,3717.0,0.0,Europa,Mino Poustive,0.0
34.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Walmon Derry,0.0
34.0,0.0,3410.0,-0.015479696721267332,0.0,1456.0,Europa,Tetra Oinded,0.0
27.0,0.0,1288.0,-0.015479696721267332,1342.0,3506.0,Europa,Sabireo Oinded,0.0
44.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Gravior Clutchaft,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Muonin Trameterty,0.0
1.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Altardr Trameterty,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Syrmion Trameterty,0.0
23.0,0.0,1857.0,-0.015478606574711765,386.0,15940.0,Europa,Grum Trameterty,0.0
26.0,0.0,3326.0,-0.015476426281600631,621.0,51.0,Europa,Kitakan Unklible,0.0
46.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Errairk Unklible,0.0
41.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Sterfik Ousious,0.0
25.0,0.0,1641.0,-0.015457893790155993,1663.0,10.0,Europa,Bath Ousious,0.0
50.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Ritars Apple,0.0
28.0,2.0,372.0,-0.015479696721267332,0.0,506.0,Earth,Jenne Fielsenders,0.0
17.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Elany Trankliney,0.0
29.0,149.0,1704.0,-0.015479696721267332,7402.0,14.0,Europa,Taram Gented,1.0
19.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Lift Sto,0.0
34.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Ellena Fitzgerson,0.0
28.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Celava Prombled,0.0
47.0,3682.0,3636.0,-0.015479696721267332,83.0,0.0,Mars,Mins Perne,0.0
28.0,830.0,0.0,-0.015176635978819736,3.0,2.0,Mars,Sugars Boure,0.0
38.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Panch Pamca,0.0
22.0,2227.0,324.0,-0.015428459833155687,0.0,0.0,Mars,Igrish Cha,1.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Cints Berry,0.0
21.0,0.0,2673.0,-0.015479696721267332,1678.0,30.0,Europa,Eltan Speery,0.0
40.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Luxonon Speery,0.0
67.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Phah Speery,0.0
39.0,182.0,148.0,-0.01544154159182249,23.0,277.0,Earth,Henryn Pagedy,0.0
19.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Diandi Folemonley,0.0
28.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Suhelik Queldry,0.0
29.0,0.0,699.0,-0.015068711469818613,3858.0,6.0,Europa,Zedark Queldry,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Flyros Concy,0.0
23.0,2577.0,0.0,-0.015479696721267332,0.0,2.0,Mars,Chal Concy,0.0
41.0,0.0,171.0,-0.01539248499682198,2393.0,4.0,Earth,Perryl Lancis,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Pars Hotte,0.0
43.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Hilley Cabrewsond,0.0
54.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Burs Butte,0.0
14.0,698.0,0.0,-0.015479696721267332,1.0,0.0,Earth,Cellex Hopperett,0.0
69.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Asellum Reewerpic,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Alvia Kimons,0.0
37.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Avitons Stichseary,0.0
28.0,869.0,0.0,-0.015477516428156198,0.0,0.0,Earth,Rica Floways,0.0
59.0,0.0,2935.0,-0.014903009193372447,21.0,462.0,Europa,Coxah String,0.0
20.0,2024.0,0.0,-0.015186447297819839,13.0,0.0,Mars,Cups Mad,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Hion Mad,0.0
59.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Valey Olivasquez,0.0
20.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Perryl Burryerson,0.0
36.0,3160.0,0.0,-0.015466614962600529,0.0,0.0,Mars,Forn Trad,0.0
43.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Dontch Trad,0.0
9.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Feries Erle,0.0
32.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Puffes Hapie,0.0
24.0,780.0,0.0,-0.015479696721267332,2.0,6.0,Earth,Krisa Flynnis,0.0
14.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Lopedo Pepie,0.0
45.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Want Pepie,0.0
23.0,299.0,4958.0,-0.01515374290115283,0.0,93.0,Earth,Lyde Briggins,0.0
59.0,0.0,0.0,-0.015479696721267332,7.0,833.0,Earth,Ginia Rilley,0.0
28.0,0.0,0.0,-0.01464900504592536,0.0,0.0,Earth,Erine Rilley,0.0
61.0,1399.0,0.0,-0.014724225158259477,0.0,0.0,Mars,Torms Bota,0.0
52.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Casps Bota,0.0
5.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Koks Bota,0.0
51.0,0.0,54.0,-0.015479696721267332,22.0,5915.0,Europa,Alinan Gausearmir,0.0
26.0,61.0,1124.0,-0.015415378074488884,2217.0,622.0,Europa,Berta Barnolderg,0.0
44.0,589.0,0.0,-0.015223512280709112,20.0,31.0,Mars,Grams Brine,0.0
46.0,1246.0,0.0,-0.011373114646446856,1.0,0.0,Mars,Monch Brine,0.0
32.0,176.0,0.0,-0.012371688891346128,0.0,0.0,Mars,Mondax Repie,0.0
17.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Tarfik Poilsive,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Furuson Poilsive,0.0
52.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Arino Diossiver,0.0
52.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Jihoton Gearriting,0.0
14.0,0.0,1277.0,-0.015479696721267332,241.0,0.0,Earth,Arlen Newtontoss,0.0
21.0,0.0,0.0,-0.014777642339482254,0.0,0.0,Earth,Glenry Brenney,0.0
42.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Duhrid Exhaft,0.0
28.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Azhab Exhaft,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Yolana Mirezavis,0.0
7.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Timmie Bookson,0.0
14.0,1793.0,0.0,-0.015152652754597264,0.0,0.0,Mars,Rans Wala,0.0
3.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Fispot Wala,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Cank Wala,0.0
54.0,0.0,8179.0,-0.015479696721267332,2673.0,6512.0,Europa,Scelava Fruidy,0.0
55.0,0.0,4.0,-0.014921541684817083,365.0,0.0,Earth,Perryl Lynnerett,0.0
16.0,9.0,0.0,-0.014212946423698605,2.0,0.0,Mars,Apench Apeau,0.0
38.0,0.0,6915.0,-0.015479696721267332,3243.0,5218.0,Europa,Jihoton Pressive,0.0
48.0,411.0,405.0,-0.015445902178044759,5.0,34.0,Earth,Maen Scheron,0.0
13.0,483.0,0.0,-0.015449172617711459,375.0,0.0,Earth,Melara Lunapperts,0.0
20.0,0.0,4.0,-0.015479696721267332,732.0,1.0,Earth,Anniey Currisones,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Crisp Quith,0.0
45.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Jifes Banie,0.0
5.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Gops Banie,0.0
42.0,22.0,0.0,-0.014719864572037208,798.0,0.0,Mars,Eats Banie,0.0
50.0,901.0,0.0,-0.015215881254820145,160.0,0.0,Mars,Rowl Berle,0.0
21.0,590.0,0.0,-0.015355420013932706,0.0,415.0,Mars,Crisp Berle,0.0
22.0,141.0,695.0,-0.015479696721267332,116.0,482.0,Earth,Berta Barnolderg,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Anakes Queke,0.0
22.0,0.0,154.0,-0.014937893883150586,16.0,1.0,Earth,Shan Paynard,0.0
21.0,0.0,60.0,-0.015479696721267332,0.0,653.0,Earth,Maura Wiggson,0.0
24.0,640.0,155.0,-0.015479696721267332,0.0,0.0,Earth,Dixiel Franankson,0.0
24.0,9.0,71.0,-0.01267583978034929,0.0,0.0,Earth,Stany Meltonway,0.0
42.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Izares Syncepul,0.0
19.0,1.0,0.0,-0.015479696721267332,0.0,632.0,Earth,Andan Fryan,0.0
32.0,0.0,0.0,-0.015479696721267332,0.0,908.0,Earth,Hard Mayods,0.0
35.0,666.0,175.0,-0.014626111968258457,0.0,0.0,Earth,Mariel Jarvey,0.0
19.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Samany Alest,0.0
55.0,0.0,24.0,-0.015423009100377853,808.0,0.0,Earth,Vanley Mallerez,0.0
35.0,0.0,382.0,-0.015479696721267332,370.0,156.0,Earth,Ellena Parsoney,0.0
63.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Jeane Parsoney,0.0
66.0,2164.0,46.0,-0.015479696721267332,6962.0,2257.0,Europa,Yildunt Batonsufft,0.0
45.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Boteino Batonsufft,0.0
20.0,0.0,363.0,-0.015104686306152321,0.0,165.0,Earth,Inette Francock,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Vanley Gambs,0.0
51.0,0.0,908.0,-0.015479696721267332,0.0,0.0,Earth,Artis Gambs,0.0
13.0,731.0,0.0,-0.01542409924693342,0.0,0.0,Earth,Holey Fuentryoung,0.0
24.0,826.0,5.0,-0.015478606574711765,56.0,0.0,Earth,Marky Fishopper,0.0
28.0,240.0,161.0,-0.015479696721267332,0.0,1405.0,Mars,Fowoos Chen,0.0
52.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Croos One,0.0
32.0,0.0,2983.0,-0.015479696721267332,6282.0,74.0,Europa,Grafi Presectle,0.0
23.0,0.0,458.0,-0.01531508459137673,256.0,0.0,Earth,Mara Ments,0.0
37.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Eet Vlake,0.0
35.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Glene Hendrewsons,0.0
46.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Racily Olivasquez,0.0
33.0,553.0,6.0,-0.015479696721267332,0.0,90.0,Earth,Annah Vincenton,0.0
34.0,0.0,1286.0,-0.015437181005600223,527.0,57.0,Europa,Mizark Witalnerod,1.0
51.0,0.0,111.0,-0.013605734792247847,45.0,4.0,Earth,Gayla Hinglendez,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Evendy Buchansen,0.0
27.0,54.0,47.0,-0.01479290439126019,0.0,53.0,Earth,Hilly Booneid,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Sino Panspic,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Astula Panspic,0.0
31.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Chard Stracary,0.0
16.0,0.0,0.0,-0.014413533389922913,9.0,0.0,Earth,Racey Marson,0.0
6.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Dennie Marson,0.0
18.0,289.0,0.0,-0.015018564728262537,150.0,508.0,Earth,Kerrie Gallandez,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Okula Opshosent,0.0
24.0,0.0,92.0,-0.01476456058081545,0.0,0.0,Earth,Valex Wolfaddox,0.0
57.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Lonnis Arneras,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Kenda Arneras,0.0
23.0,0.0,784.0,-0.015479696721267332,0.0,1.0,Earth,Kariel Arneras,0.0
40.0,150.0,8.0,-0.014863763917372038,60.0,0.0,Earth,Kencey Arneras,0.0
21.0,699.0,0.0,-0.015479696721267332,0.0,18.0,Earth,Aleroy Arneras,0.0
17.0,154.0,49.0,-0.01489101758126121,0.0,0.0,Earth,Feline Farmonrada,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Vanney Arneras,0.0
34.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Harvin Arneras,0.0
18.0,212.0,188.0,-0.01543827115215579,0.0,449.0,Earth,Joyn Balley,0.0
8.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Ninaha Mcbriggins,0.0
14.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Idarry Mcbriggins,0.0
16.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Viviay Steeletters,0.0
22.0,4.0,192.0,-0.014214036570254171,11.0,19.0,Mars,Snich Lette,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Sadlami Aindlylid,0.0
23.0,0.0,7600.0,-0.015479696721267332,188.0,12863.0,Europa,Alnath Wheltary,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Dianya Mcleandez,0.0
18.0,2233.0,0.0,-0.015102506013041188,0.0,0.0,Mars,Dontch Ickes,0.0
72.0,0.0,708.0,-0.015479696721267332,1.0,11.0,Earth,Royce Norry,0.0
18.0,1216.0,0.0,-0.01544481203148919,41.0,0.0,Mars,Jet Hoche,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Ruchban Sorticbar,0.0
36.0,1199.0,27.0,-0.01538921455715528,0.0,0.0,Mars,Mondax Brie,0.0
13.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Ran Brie,0.0
19.0,132.0,575.0,-0.015159193633930666,0.0,513.0,Earth,Andine Bonnondry,0.0
28.0,847.0,20.0,-0.015479696721267332,77.0,0.0,Earth,Thony Kinson,0.0
2.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Colly Burnerez,0.0
5.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Almary Burnerez,0.0
25.0,0.0,0.0,-0.015316174737932299,562.0,6.0,Earth,Alie Burnerez,0.0
45.0,0.0,283.0,-0.015479696721267332,3613.0,0.0,Europa,Wasalm Pokematic,0.0
59.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Sula Headal,0.0
6.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Ashird Headal,0.0
36.0,1477.0,2036.0,-0.015479696721267332,484.0,0.0,Europa,Asham Headal,0.0
40.0,0.0,10.0,-0.015479696721267332,4.0,6119.0,Europa,Nesch Pokematic,0.0
36.0,43.0,314.0,-0.015095965133707786,732.0,3.0,Mars,Grants Flie,1.0
31.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Gal Flie,0.0
19.0,0.0,0.0,-0.012940745393352044,0.0,1.0,Earth,Keitha Mcgoway,0.0
13.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Maril Monroellynn,0.0
31.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Sabih Dighty,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Keidhma Dighty,0.0
52.0,0.0,225.0,-0.015479696721267332,1624.0,49.0,Europa,Alphain Dighty,0.0
22.0,555.0,16.0,-0.015282380194709724,0.0,24.0,Earth,Lorey Torrez,0.0
34.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Analdy Torrez,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Heales Hoche,0.0
14.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Ankabit Wassid,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Arion Wassid,0.0
75.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Mizark Comessic,0.0
28.0,1371.0,1447.0,-0.015479696721267332,0.0,6151.0,Europa,Strali Coarswing,0.0
61.0,26.0,3606.0,-0.015479696721267332,0.0,138.0,Europa,Toperon Coarswing,0.0
25.0,0.0,1039.0,-0.015466614962600529,4584.0,2158.0,Europa,Polari Coarswing,0.0
21.0,411.0,7312.0,-0.015464434669489395,22.0,215.0,Europa,Sarthim Coarswing,0.0
26.0,0.0,1537.0,-0.015479696721267332,112.0,753.0,Europa,Vindem Unings,0.0
28.0,0.0,109.0,-0.015479696721267332,1514.0,942.0,Europa,Majora Unings,1.0
41.0,0.0,6523.0,-0.015479696721267332,13.0,0.0,Europa,Syrmion Serping,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Aleen Joycerton,0.0
28.0,0.0,172.0,-0.014892107727816777,91.0,0.0,Earth,Berly Holcompson,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Wheals Gele,0.0
19.0,775.0,0.0,-0.013448753688246214,0.0,0.0,Mars,Bants Gele,0.0
22.0,1031.0,0.0,-0.015462254376378262,1.0,0.0,Mars,Quars Backo,0.0
2.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Range Gele,0.0
35.0,0.0,0.0,-0.014626111968258457,10.0,6.0,Earth,Joanry Delangleton,0.0
42.0,1030.0,0.0,-0.01542736968660012,463.0,0.0,Earth,Millia Conleydenan,0.0
46.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Hont Vloaf,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Chicke Vloaf,0.0
19.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Trice Garrez,0.0
11.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Yolas Garrez,0.0
11.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Naomie Garrez,0.0
17.0,26.0,0.0,-0.014287076389477153,0.0,0.0,Mars,Cowns Hocke,0.0
23.0,220.0,0.0,-0.014586866692258048,47.0,0.0,Earth,Samana Kaney,0.0
37.0,0.0,0.0,-0.015234413746264781,1.0,2170.0,Earth,Vina Harley,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Healls Betie,0.0
48.0,527.0,2.0,-0.013793239999805352,38.0,0.0,Mars,Goldch Ane,0.0
18.0,18.0,0.0,-0.015478606574711765,449.0,307.0,Earth,Alancy Philloway,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Alhail Derupethy,0.0
32.0,3.0,2235.0,-0.014469130864256824,142.0,1582.0,Europa,Rasaleh Filerst,1.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Celeb Derupethy,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Astorux Peraket,0.0
55.0,0.0,156.0,-0.015479696721267332,0.0,361.0,Earth,Dyonif Peraket,0.0
19.0,678.0,0.0,-0.015479696721267332,38.0,0.0,Earth,Eduana Hinglendez,0.0
65.0,1710.0,0.0,-0.015240954625598182,12.0,0.0,Mars,Relix Kidie,0.0
28.0,1789.0,0.0,-0.014828879227593898,0.0,120.0,Mars,Warets Panie,0.0
24.0,770.0,55.0,-0.015125399090708092,0.0,0.0,Mars,Wark Panie,0.0
52.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Acceleb Alutorody,0.0
67.0,0.0,4099.0,-0.015295461953376527,221.0,5815.0,Europa,Majoth Fairdised,0.0
34.0,0.0,3533.0,-0.015479696721267332,757.0,34.0,Europa,Tope Fairdised,0.0
23.0,1459.0,0.0,-0.014816887615482662,0.0,14.0,Mars,Choney Empie,0.0
26.0,0.0,0.0,-0.014395000898478276,2.0,0.0,Earth,Berta Barnolderg,0.0
28.0,0.0,0.0,-0.01519625861681994,1149.0,0.0,Earth,Shard Antoshipson,0.0
9.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Gayla River,0.0
1.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Bettie River,0.0
1.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Sus River,0.0
